@relation artiset
@attribute atr1 real [0.0, 1.0]
@attribute atr2 real [0.0, 1.0]
@attribute out {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs atr1, atr2
@outputs out
@data
0.9137628328384279, 0.6658906853345433, 7
0.7135825135392133, 0.7752016888143172, 7
0.7424675396839884, 0.14450107740584184, 4
0.3286991028400926, 0.41116077108652505, 3
0.030652385407337168, 0.05533766322730538, 0
0.857235534179853, 0.9548825837893287, 9
0.8303310800033755, 0.25418629684785876, 5
0.5549692926220012, 0.5079753195027634, 5
0.251528576889513, 0.37267623379952763, 2
0.739867504611193, 0.49191017602482956, 5
0.5851963088312961, 0.7803075827827992, 7
0.6840634526734537, 0.922494817847861, 8
0.07683270403966813, 0.959922529393249, 5
0.2439468366006583, 0.5145200365881586, 3
0.030815890584211525, 0.534503501813225, 1
0.947804622909419, 0.8817440822805691, 8
0.85480162601482, 0.7683162108022213, 7
0.5288333202344536, 0.3671698845445589, 4
0.13822947130989016, 0.46217795010873663, 2
0.5371424541644145, 0.3418777618625358, 4
0.06451548394421813, 0.2177471753149195, 0
0.37095936645300465, 0.8314607484178905, 6
0.40990820426995345, 0.8301433819099937, 6
0.981607830389968, 0.8493454448597263, 8
0.48077878265736207, 0.5657547979931774, 5
0.0847168877325396, 0.06114312316623882, 0
0.7724397636430484, 0.2841661727692584, 5
0.20683175822142663, 0.6911342378176252, 4
0.04724978947152325, 0.600067632794005, 2
0.40108867852064933, 0.2898630857577742, 3
0.9285043000673513, 0.8574056437529517, 8
0.8732813292435234, 0.5925246610586166, 6
0.7627613425713642, 0.6342275675220107, 6
0.46200635601269713, 0.7835150250311962, 6
0.476031957365614, 0.7321224404626749, 6
0.9249352206996263, 0.552948621970772, 6
0.8244426479801857, 0.5381878981206565, 6
0.1502526361534896, 0.8859393956077042, 5
0.20423192663444023, 0.35552057457698194, 2
0.24156256786929287, 0.33832879906107083, 2
0.9155581923162093, 0.6840815479324903, 7
0.7352307105146347, 0.4284733097454073, 5
0.25613032157357163, 0.31685345494089545, 2
0.7369878158598034, 0.01791284145962424, 4
0.17916791572269763, 0.9925867169756537, 6
0.011503833751014714, 0.3289758868714716, 0
0.6275975173747487, 0.019167935235397504, 4
0.5158853266814153, 0.6620417392819582, 6
0.9120967477216578, 0.8934527532807417, 8
0.26273001617099456, 0.3729562049587474, 2
0.9383181768623504, 0.5238104108982422, 6
0.7555757207422709, 0.9349115539172895, 9
0.2949931974693697, 0.42915049471752564, 3
0.8825782157839558, 0.114126707037697, 4
0.5654720830742834, 0.7563248259358348, 6
0.442178526575282, 0.5410239898849241, 4
0.8387494142011496, 0.4160927678574271, 5
0.3592720193365879, 0.010050862083321621, 2
0.9090420056268151, 0.577440031860334, 6
0.5626747701246054, 0.9680712017229882, 8
0.9446912432457564, 0.5109121242901603, 6
0.6039186883468031, 0.26586114929783256, 4
0.12901950432561526, 0.5791874127574076, 2
0.5309397567444254, 0.037782325955179275, 3
0.21377601172909433, 0.7488578823818982, 4
0.12550433637632752, 0.17520102620206424, 1
0.630854561873961, 0.677613761216604, 6
0.5909212714426223, 0.6820252092716355, 6
0.705712065017683, 0.334801714118819, 5
0.32064310363655657, 0.6595929031488875, 4
0.2704682762873982, 0.36724401615686797, 3
0.48780357948966135, 0.7677633843530193, 6
0.3259376766082013, 0.8506308426100533, 6
0.017214496970580973, 0.883293415606477, 4
0.7558695894954004, 0.5129781331904518, 6
0.038522400862986084, 0.03650340925019624, 0
0.24198223015800724, 0.49711526455247024, 3
0.6290223171526722, 0.8359481098157707, 7
0.3644645700568756, 0.355082891359073, 3
0.3463110795866726, 0.0997784800365995, 2
0.409295384339713, 0.9858225653712254, 8
0.9213063706408434, 0.31038855946861454, 5
0.3021438758672105, 0.7359067773096665, 5
0.9910079112921983, 0.5086428014809559, 6
0.3002986584048358, 0.22423988529110706, 2
0.43046144638990747, 0.20328048583190483, 3
0.5634445062658658, 0.6659916725983257, 6
0.25390557479004894, 0.27218810438079755, 2
0.26400020756515363, 0.2243688971593616, 2
0.6812068792433703, 0.5647747524647712, 6
0.6179853888722275, 0.803761399912848, 7
0.5982256731048762, 0.44673830357800226, 5
0.9680261411177017, 0.05171617833279929, 5
0.7301675179714769, 0.9464335750726183, 9
0.2992755908354797, 0.7829995538111048, 5
0.945082640480904, 0.5518632867762266, 6
0.1739956612768988, 0.494701262639452, 2
0.649529810577769, 0.42709530526982553, 5
0.3804049692709629, 0.4730298698198151, 4
0.4547069514513217, 0.8713468239502175, 7
0.5544009213825881, 0.8041710174819953, 7
0.3340426753923851, 0.4302696565861214, 3
0.8971147447536717, 0.3072758979130674, 5
0.9687761012471595, 0.16682602750567788, 5
0.8508015728774516, 0.0220448587507871, 4
0.49086033462156453, 0.33993373631878065, 4
0.5744593447659584, 0.5629277604138944, 5
0.2327840866718861, 0.19288195173806477, 2
0.6282518772702398, 0.5464930354421765, 5
0.6995932592158999, 0.5686907179791851, 6
0.914586072607207, 0.41549364039945125, 5
0.11448205036138714, 0.4343986871668908, 2
0.10413043096535346, 0.9092119087405153, 5
0.5277653439693403, 0.263909501636969, 4
0.34577181910376664, 0.32726063408783135, 3
0.16711201795413666, 0.18623657240836278, 1
0.9929434258895152, 0.6333169337621163, 7
0.8690778396364461, 0.41516222181541473, 5
0.8635485874537758, 0.31234647043949926, 5
0.49691132298912544, 0.30055845000381887, 4
0.3953045655530979, 0.0255895644048465, 3
0.3603244478823474, 0.599230750718807, 4
0.6695369182654682, 0.20578360850584665, 4
0.03984146558232682, 0.541551267563051, 1
0.16487199935104468, 0.5701764503417927, 3
0.29457382711086766, 0.2060289617109189, 2
0.3336471031423949, 0.6990392630753869, 5
0.602432592108127, 0.2675418517732219, 4
0.5860205968047751, 0.1451579787808034, 4
0.5196095513452118, 0.6876069106566337, 6
0.5027280561443994, 0.6524966224313223, 5
0.986379116330536, 0.9924311208047337, 9
0.8535992892104161, 0.7108426612492139, 7
0.31160797641421856, 0.23235430398756174, 2
0.6089566189512547, 0.24116072412681966, 4
0.06223387612894571, 0.9336239296544437, 4
0.29873489461918823, 0.2633706039105135, 2
0.8739773723268857, 0.5093312076817932, 6
0.4115658749063692, 0.2739361779530487, 3
0.8661272155707324, 0.13799899893118495, 5
0.27920075573047987, 0.6521745975257611, 4
0.3900485270909051, 0.6366332464230856, 5
0.3206804043449496, 0.7387996006288637, 5
0.6374356154760112, 0.04929023303642388, 4
0.9956508148288427, 0.11258090077871485, 5
0.1392301118945477, 0.3511630815750586, 1
0.9253330083574757, 0.49400640464276846, 6
0.6700273694368286, 0.8776890853174941, 8
0.9248909737068163, 0.4779253372254888, 6
0.006733192480901651, 0.17557808337441871, 0
0.0924235448395756, 0.5117106381706579, 2
0.3771225126569415, 0.5741032600312861, 4
0.20303140454330093, 0.3200191763366167, 2
0.26835554927079364, 0.07235701475515965, 2
0.5887130985528507, 0.9347836503855298, 8
0.5882991930097701, 0.057233300844210744, 4
0.2038201290720435, 0.6243169660916004, 3
0.46412132249316285, 0.01086124040246228, 3
0.5658325184642705, 0.9833126547295381, 8
0.8990877871668611, 0.005327187827740221, 4
0.12983526052387762, 0.37802730855224687, 1
0.07191578397279874, 0.6550039930775422, 2
0.4819500526132373, 0.9973502244319461, 8
0.8859348579193297, 0.14663976711760596, 5
0.9527859211442491, 0.6044740520562427, 6
0.1925562634382938, 0.29768678856067843, 2
0.3005711209185101, 0.8850789453546691, 6
0.3441715774414188, 0.42304636918202976, 3
0.10160016732545085, 0.807354922524809, 4
0.5016950122125585, 0.37176844105601803, 4
0.4348770818683231, 0.20561400979872246, 3
0.6914254904815808, 0.46061780822143594, 5
0.7654098602258882, 0.14645431577934087, 4
0.22225611324824712, 0.419953032343357, 2
0.6165767250201922, 0.09503263025300013, 4
0.16374026227412597, 0.4928691907655912, 2
0.6081235699882287, 0.21653054019415086, 4
0.28322417674548805, 0.8590061189938359, 6
0.7256821365844898, 0.9990899707355922, 9
0.44965975550537385, 0.46973589636642343, 4
0.6220259165557543, 0.5942562770467801, 6
0.35258682541265496, 0.9168028467078901, 7
0.438813260184577, 0.5585933856580744, 4
0.05659310395667627, 0.45350746851470447, 1
0.014777953094977536, 0.9232596012448425, 4
0.352552222824266, 0.068827545648667, 2
0.9367377420546834, 0.012800823634713798, 4
0.8926600709576199, 0.18665696532982867, 5
0.09657584004749009, 0.06929074840357197, 0
0.8695215401559236, 0.6420948763141003, 6
0.5330273405064402, 0.808001979109864, 7
0.19273831340655223, 0.49350018774133675, 2
0.7870470701071344, 0.7478082410748613, 7
0.9084334881521338, 0.9360235576982733, 9
0.5248646192347541, 0.46326599774593347, 4
0.6166106401730864, 0.2868393929560489, 4
0.6538009177244453, 0.6786203213573561, 6
0.9166570466722264, 0.8953068970382667, 8
0.5668357522612874, 0.749954904563003, 6
0.17516326972611984, 0.0705087233289644, 1
0.7387435423506615, 0.23992659545576223, 4
0.011196421042700133, 0.4979347879998337, 1
0.1320689366692589, 0.8446342553189569, 4
0.16364336084367126, 0.40020203065132665, 2
0.2753227498758507, 0.25253166269582317, 2
0.5651403666849363, 0.7549409153464275, 6
0.08770985888726901, 0.15135327035420443, 0
0.4776888319528144, 0.05953151774899834, 3
0.6041862083741304, 0.7878850104273227, 7
0.5439515194251708, 0.5644673932379249, 5
0.994133149693741, 0.5309857325599883, 6
0.8276146742692737, 0.8042934274082914, 8
0.7849979386698175, 0.02417484380763779, 4
0.23977639243898152, 0.3440269975001572, 2
0.9723420521175893, 0.4653202546382663, 6
0.45437375397534496, 0.54310660578765, 4
0.33457130180930095, 0.21514381288373252, 3
0.02098973918146052, 0.4612570174075138, 1
0.9373068911067538, 0.3600930012267669, 5
0.15116649873018018, 0.014142458435075111, 1
0.568113057641913, 0.4317530088608946, 4
0.01799600697467507, 0.950254252509028, 4
0.2415070038664321, 0.46424358541638633, 3
0.8467917634597929, 0.32775732623459364, 5
0.4953328858758026, 0.1254590249263089, 3
0.8639876945653584, 0.29328826422161147, 5
0.3770397915321869, 0.058864561176534935, 3
0.04300103428078128, 0.2527647911619485, 0
0.24913427309899538, 0.4911626139571791, 3
0.02023534960326112, 0.5505906792288048, 1
0.40460577872528725, 0.7817772593690094, 6
0.6071482931921913, 0.9475522693774976, 8
0.7984124201359672, 0.24523341370949925, 5
0.36071915447522185, 0.7209599947389781, 5
0.9677350656186494, 0.7744835928349256, 7
0.8975982370298977, 0.18134612863258426, 5
0.6269974848830289, 0.934236695029045, 8
0.07911856502940806, 0.5835677229374798, 2
0.44546515931297104, 0.48854517674259046, 4
0.7118938553491917, 0.8327405724362794, 8
0.014480640537512635, 0.8641952729061683, 3
0.12373218562766786, 0.3074408349012281, 1
0.6535139930734005, 0.9719089880488089, 9
0.938468981179537, 0.12545472417499093, 5
0.7873220569653768, 0.6774559789395673, 7
0.3250329164892132, 0.9163049634387839, 6
0.4559666919836103, 0.1941552770428946, 3
0.28631213929021093, 0.5735225926029937, 4
0.07805119996509058, 0.04351924613220515, 0
0.9726875686363585, 0.6246406142879665, 6
0.6442293278709956, 0.22641881736471392, 4
0.7630628008158467, 0.2503137925801021, 5
0.2678780256716943, 0.7546767858789575, 5
0.22000220693752592, 0.7163471829717125, 4
0.07454611235059061, 0.5373752143584785, 2
0.3657095702604469, 0.5974909941363894, 4
0.023626634976817495, 0.0485707291235814, 0
0.4885489068939095, 0.7165471978920942, 6
0.9053877986702039, 0.3391518485805315, 5
0.5000457462044238, 0.407635970007746, 4
0.09220206745718029, 0.8483868443548858, 4
0.07050730845795605, 0.8666469280928774, 4
0.20785348749831978, 0.13061452452414135, 1
0.3010207563089595, 0.898651375342134, 6
0.3067439627239723, 0.19873027963125, 2
0.820936983219301, 0.5102047852572494, 6
0.9938844589358656, 0.7422029318290071, 7
0.8673522753395753, 0.23566209362200352, 5
0.8614915422731095, 0.23660924656962068, 5
0.8873154628849079, 0.1887548080675604, 5
0.17106722107506944, 0.13081024999367075, 1
0.16380905834966286, 0.08351153550905588, 1
0.516624148132921, 0.8818038362167657, 7
0.3646475781202221, 0.5348710866423437, 4
0.839909759920294, 0.8645868388360998, 8
0.6253316161837962, 0.5849458631655119, 6
0.37703226541141444, 0.5058351067314643, 4
0.15513082570873005, 0.8101780638353473, 4
0.5276419220712436, 0.7977034005527651, 7
0.26842794806593295, 0.9238570953804607, 6
0.7282040770930087, 0.4208471024716648, 5
0.8412011097380733, 0.5077750103399885, 6
0.7336849099005763, 0.9292538734187383, 8
0.974601786074811, 0.7586807177784921, 7
0.45035368826432276, 0.5659453076651612, 5
0.5054917698896919, 0.48951272871956586, 4
0.5561513868286835, 0.9476098633042531, 8
0.7191653126849067, 0.49406421460739014, 5
0.007993195145775567, 0.0013092376650768456, 0
0.3992968107254359, 0.2246774569414336, 3
0.6119709000105304, 0.6753670683512194, 6
0.6850380003429838, 0.08611660516143738, 4
0.6721177187906521, 0.2250170599841842, 4
0.7346887082608222, 0.15838956693335426, 4
0.5334456553389818, 0.03207391451312458, 3
0.9125063215379228, 0.5926646361149095, 6
0.5670903001207451, 0.8097191936053532, 7
0.2639875911770293, 0.5931477387089364, 4
0.6209684353210895, 0.639563521375928, 6
0.17029022495390067, 0.1845336663957421, 1
0.46388396871537163, 0.3764386312066055, 4
0.8739903207604742, 0.1229948657207326, 4
0.031360883635934034, 0.7607159063595957, 3
0.01922329278230772, 0.5185326092173184, 1
0.9422513038373753, 0.9523044717713361, 9
0.35661656063349423, 0.05889396446663897, 2
0.32179168768188027, 0.679038853136416, 5
0.7436898890489159, 0.24604580736350645, 4
0.5532391173955196, 0.4363637627565541, 4
0.8120538091045009, 0.6229320237830531, 6
0.06935029469323695, 0.6036056164822968, 2
0.6757524653568352, 0.8964616675363045, 8
0.3739667603078892, 0.7792278172814933, 6
0.3018499352553612, 0.8695960787104222, 6
0.7503020420153957, 0.5253975320002805, 6
0.40785642992878146, 0.14723103059588105, 3
0.10520137601791246, 0.549520424566837, 2
0.3709653020363942, 0.670165291833791, 5
0.5173297720465951, 0.1166506579469676, 3
0.33168688055311046, 0.49543226306065336, 3
0.874714672600565, 0.6175427352091176, 6
0.417712408313771, 0.2598619172618475, 3
0.507271596270815, 0.12299953097278726, 3
0.6756724499002604, 0.11867220763538788, 4
0.6757604890819853, 0.22972416431744735, 4
0.8141270986249813, 0.2778324079246256, 5
0.6119639216204248, 0.15051090100377507, 4
0.18646110613541744, 0.9628938447341832, 6
0.4288704514903391, 0.14890381246461104, 3
0.8220532829566817, 0.6991161616443783, 7
0.3144387184122367, 0.675074926554355, 4
0.10083556029043372, 0.33415103563487947, 1
0.9093387628700779, 0.5757793800475322, 6
0.9173015203715456, 0.710877916198275, 7
0.9830062391091979, 0.08015121734702202, 5
0.8914680959347021, 0.12591157585148338, 5
0.5814623866702306, 0.3634970024146825, 4
0.9806292222023004, 0.5940837848042698, 6
0.5577775188835602, 0.1587676399265271, 4
0.2521358252292327, 0.08797938882135814, 2
0.7513307875317563, 0.2877894035415819, 5
0.6839816935097577, 0.6080706934736445, 6
0.9708963355952729, 0.06813440468914067, 5
0.7591212247675235, 0.7027988254607164, 7
0.04970113506035467, 0.6009140402879316, 2
0.7136387387253564, 0.5739781343720356, 6
0.5738012629797797, 0.18096990565571636, 4
0.28647572599877213, 0.044888266802662335, 2
0.04563399994239248, 0.302167576718293, 0
0.7697388992813602, 0.18426857056007362, 4
0.672630220535396, 0.7002936999192084, 6
0.39150908620638447, 0.2462355843152947, 3
0.4920931968451696, 0.33060471163175786, 4
0.5295301058451827, 0.23337260594308162, 4
0.6861287728884203, 0.4403463796737632, 5
0.5446527045680831, 0.7067587331907108, 6
0.05864829217185241, 0.45002096953278026, 1
0.156589042477432, 0.8627544583293918, 5
0.452306101194213, 0.08880395712790923, 3
0.8209109009218328, 0.10626153685711182, 4
0.09039104801872044, 0.9593966837169798, 5
0.17129373521792501, 0.4348514717792761, 2
0.44503028746776396, 0.5674031188828018, 5
0.43918006345204474, 0.7167412194465608, 5
0.14401551683297098, 0.7377618090234673, 4
0.9101036122901318, 0.7532567333948266, 7
0.7111072998852938, 0.6866165800266, 6
0.9074838567853706, 0.7995540400877157, 8
0.9231463715485907, 0.5761362039042253, 6
0.25058167934313613, 0.43084693082643666, 3
0.652734277422794, 0.7133585969255656, 6
0.9064215732092393, 0.3698483687303701, 5
0.23314785677646788, 0.05091432229551329, 2
0.6316298947257626, 0.14013423158103377, 4
0.15344067613628498, 0.26040758027601085, 1
0.8205583009837105, 0.5189991972169935, 6
0.32992309279196586, 0.07021766485661196, 2
0.16223138495589118, 0.6814563358590294, 3
0.30641270771335083, 0.0703559470795101, 2
0.6743551367071222, 0.9391912047959524, 8
0.4561705955151272, 0.8970050472132146, 7
0.9968134401561055, 0.08038768919906103, 5
0.02500228219432654, 0.05159312281527939, 0
0.34068718211609494, 0.5379939760871243, 4
0.393325228037978, 0.6177848914322379, 5
0.11418525745586838, 0.7080215922334806, 3
0.6320449140586003, 0.7498633401538111, 7
0.24099066635403477, 0.006688046822038496, 2
0.3999415804090881, 0.05280086054101141, 3
0.695372929611941, 0.6484157337773517, 6
0.43447296175581174, 0.10176609125717528, 3
0.38031862902663616, 0.22144339208114838, 3
0.7026402634686892, 0.6304508780606166, 6
0.21397498755889088, 0.805287763588299, 5
0.5951208553861346, 0.35572890248705547, 4
0.6885130372360748, 0.23448175715845843, 4
0.32779807837178787, 0.32771837484537303, 3
0.06248509181130146, 0.7351254031576936, 3
0.36777606041010447, 0.2871532676265953, 3
0.038483816053415554, 0.8200368706221952, 3
0.2330300997337842, 0.023204402918330813, 2
0.2376163009886777, 0.9885037070523222, 6
0.6116782572427261, 0.017391867520102577, 4
0.9589499910380183, 0.17330761634606706, 5
0.5420498510537517, 0.5096593687750304, 5
0.3694373693066849, 0.5749666013372037, 4
0.9410663640027903, 0.36856097299065627, 5
0.5260523022042124, 0.8067013569448608, 7
0.382070599171106, 0.38082150968853345, 3
0.47860377182889635, 0.23932069300183578, 3
0.01852996577184607, 0.6527878666422683, 2
0.8932214961474929, 0.09581152378278501, 4
0.37154410360024703, 0.3798858885315083, 3
0.6399496423124698, 0.1514542470347685, 4
0.18194026957369558, 0.5624293979438604, 3
0.744469842284129, 0.6038498074173451, 6
0.45848257413538374, 0.4899267435624557, 4
0.007576529954956723, 0.3699185181731096, 0
0.1743831376385574, 0.6423498321089004, 3
0.30717571811015243, 0.8264180979685154, 6
0.9225991640173447, 0.5979934329003023, 6
0.7818779193173304, 0.9147700228907715, 8
0.05632971340619697, 0.6126569935414587, 2
0.027656437375820464, 0.33625292589114786, 0
0.07209413335152526, 0.13876213588340502, 0
0.9834566882666268, 0.2614731377785101, 5
0.025115881687792996, 0.19357531655418947, 0
0.5704677131273045, 0.10271045358480779, 4
0.8658675732707859, 0.27931615224076334, 5
0.7680113496683636, 0.8360633546959008, 8
0.9817059879041894, 0.10311831444810582, 5
0.4507627638434514, 0.8917669189602218, 7
0.3643026441745659, 0.13053236395294243, 3
0.12123818343687909, 0.511075945543339, 2
0.4821140567553377, 0.6369365843086158, 5
0.1889934410860553, 0.48881968835546663, 2
0.04376705230801925, 0.9417020207715134, 4
0.7365274944752331, 0.8027943673986723, 7
0.9385301204275723, 0.8012557152559407, 8
0.7089589052481583, 0.12995262735857516, 4
0.694724254523483, 0.1193030048166126, 4
0.12774576651339808, 0.8843491011538435, 5
0.31843738847443415, 0.5741479387983354, 4
0.6701109319179162, 0.2851951949134802, 4
0.5211700949935162, 0.6176834633445077, 5
0.12865749338985377, 0.6755924072690085, 3
0.26494373504944735, 0.667822849526265, 4
0.9319374847897356, 0.0757896438795348, 5
0.5409490039818812, 0.5947794234183573, 5
0.5061654899131931, 0.1453699253934827, 3
0.24703480787535126, 0.9722751929429109, 6
0.6771644741127436, 0.10945694383430693, 4
0.6621257276674363, 0.007447414535491359, 4
0.8515918827092384, 0.21809157861098505, 5
0.8492719577676225, 0.007939112585212293, 4
0.048483812908602375, 0.4747749096585516, 1
0.8830822562762073, 0.3557186560382266, 5
0.004631892709875629, 0.5953990251219858, 1
0.7348971772532642, 0.8925093304286844, 8
0.5497917179945042, 0.8402603167945978, 7
0.34203858704753765, 0.923292537435082, 7
0.4601443553255794, 0.59044488105202, 5
0.9737029368056155, 0.7926028507822861, 8
0.20514965594784673, 0.4649170253585466, 2
0.19355842789391897, 0.13565538988100057, 1
0.9359224977224844, 0.7461839794801784, 7
0.9832960686022278, 0.7136282465075109, 7
0.4652382991950511, 0.24216521290562543, 3
0.7656623644219925, 0.9225410827859776, 8
0.7741563933347062, 0.622339691223269, 6
0.0386840250897168, 0.5124967536900332, 1
0.48980544433443474, 0.062111486079868716, 3
0.28044890024538505, 0.181042244931368, 2
0.03423042962655354, 0.8429841713773668, 3
0.06955749492353702, 0.6470465776003751, 2
0.20706274202460573, 0.7553371871803418, 4
0.22651254660912212, 0.7753232637260121, 5
